TaxonLevel1,TaxonLevel2,TaxonLevel3,TaxonLevel4,TaxonLevel5,TaxonLevel6,TaxonLevel7,TaxonLevel8,,sample-id,miami25-1-1,miami25-1-10,miami25-1-11,miami25-1-12,miami25-1-13,miami25-1-14,miami25-1-15,miami25-1-16,miami25-1-17,miami25-1-18,miami25-1-19,miami25-1-2,miami25-1-20,miami25-1-21,miami25-1-22,miami25-1-23,miami25-1-24,miami25-1-25,miami25-1-26,miami25-1-27,miami25-1-28,miami25-1-29,miami25-1-3,miami25-1-30,miami25-1-31,miami25-1-32,miami25-1-33,miami25-1-34,miami25-1-35,miami25-1-36,miami25-1-37,miami25-1-38,miami25-1-39,miami25-1-4,miami25-1-5,miami25-1-6,miami25-1-7,miami25-1-8,miami25-1-9,miami25-2-1,miami25-2-10,miami25-2-11,miami25-2-12,miami25-2-13,miami25-2-14,miami25-2-15,miami25-2-16,miami25-2-17,miami25-2-18,miami25-2-19,miami25-2-2,miami25-2-20,miami25-2-21,miami25-2-22,miami25-2-23,miami25-2-24,miami25-2-25,miami25-2-26,miami25-2-27,miami25-2-28,miami25-2-29,miami25-2-3,miami25-2-30,miami25-2-31,miami25-2-32,miami25-2-33,miami25-2-34,miami25-2-35,miami25-2-37,miami25-2-38,miami25-2-39,miami25-2-4,miami25-2-5,miami25-2-6,miami25-2-7,miami25-2-8,miami25-2-9,miami25-3-1,miami25-3-10,miami25-3-11,miami25-3-12,miami25-3-13,miami25-3-14,miami25-3-16,miami25-3-17,miami25-3-18,miami25-3-19,miami25-3-2,miami25-3-20,miami25-3-21,miami25-3-22,miami25-3-23,miami25-3-24,miami25-3-25,miami25-3-26,miami25-3-27,miami25-3-28,miami25-3-29,miami25-3-3,miami25-3-30,miami25-3-31,miami25-3-32,miami25-3-33,miami25-3-34,miami25-3-35,miami25-3-36,miami25-3-37,miami25-3-38,miami25-3-39,miami25-3-4,miami25-3-5,miami25-3-6,miami25-3-7,miami25-3-8,miami25-3-9,miami25-1-41,miami25-1-42,miami25-1-43,miami25-1-44,miami25-1-46,miami25-1-47,miami25-1-48,miami25-1-49,miami25-1-50,miami25-1-51,miami25-1-52,miami25-1-53,miami25-2-41,miami25-2-42,miami25-2-43,miami25-2-44,miami25-2-45,miami25-2-46,miami25-2-47,miami25-2-48,miami25-2-49,miami25-2-50,miami25-2-51,miami25-2-52,miami25-2-53,miami25-3-41,miami25-3-42,miami25-3-43,miami25-3-44,miami25-3-45,miami25-3-46,miami25-3-48,miami25-3-49,miami25-3-50,miami25-3-51,miami25-3-52,miami25-3-53
Holozoa, Animalia, Nematozoa, Chromadorea, Tylenchida, Tylenchida, Aphelenchoides, Aphelenchoides_fragariae,,095828edee1fa2dda63bea5e129c95fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,4,38,20,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Arthropoda, Arachnida, Acari, Acari, Acari, Scheloribates_pallidulus,,0976fa43d4f75e7da77caeae3c9b7c19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Holozoa, Animalia, Mollusca, Gastropoda, Caenogastropoda, Caenogastropoda, Caenogastropoda, Truncatella_guerinii,,09945d127b164ab26013b05cdbdf61eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,157,0,33,42,0,0,38,0,0,0,0,0,387,198,0,52,46,0,0,0,0,0,0,0,388,135,0,114,40
Holozoa, Animalia, Arthropoda, Maxillopoda, Cyclopoida, Cyclopoida, Cyclopoida, Halicyclops_sp.,,0a6149093dad131e295dfa6e780e1d2b,0,559,26,272,0,0,0,0,0,9,0,0,0,0,0,34,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,14,348,0,0,0,0,0,16,0,0,0,0,0,34,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,425,0,0,0,0,36,0,0,0,0,0,119,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Arthropoda, Arachnida, Acari, Acari, Acari, Halacarus_sp.,,0a76a91a56b9532d0b3c86f3b8cc97f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0
Holozoa, Animalia, Platyhelminthes, Rhabditophora, Rhabdocoela, Neodalyellida, Neodalyellida, Phaenocora_sp.,,0a8988ee9807567005c70c43a01b2bce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
Holozoa, Animalia, Nematozoa, Chromadorea, Desmodorida, Desmodorida, Desmodorida, Spirinia_elongata,,0af8335bb775e2aac80aca3f0de6be0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1059,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,0,1500,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,22,0,645,0,0,0,19,0,57,0,0,0,0,35,0,158,0,767,38,0,0,0,481,0,75,74,0,181,0,0,346,17,0,0,0,636,0,53,31,0,49,0,0,149,0,0,0,1205,0
Holozoa, Animalia, Arthropoda, Maxillopoda, Calanoida, Calanoida, Calanoida, uncultured_eukaryote,,0b1bf811319688dee676e9fa1f28837c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Rotifera, Bdelloidea, Adinetida, Adinetida, Adinetida, Philodina_sp.,,0baba9ced074e7907023490a0881816b,0,0,0,0,0,0,0,28,35,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,37,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Arthropoda, Maxillopoda, Calanoida, Calanoida, Calanoida, uncultured_eukaryote,,0bf42b65427c122c1ef73c52dc73dc4e,0,0,22,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Platyhelminthes, Rhabditophora, Macrostomida, Macrostomida, Macrostomida, Macrostomum_sinensis,,0ca0459b96f9d9cf731b2dc5edd4772f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,113,0,0,178,0,0,0,184,0,0,143,0,0,204,0,0,656,0,0,0,143,0,0,114,0,0,387,0,469,0,0,0,109
Holozoa, Animalia, Arthropoda, Maxillopoda, Harpacticoida, Harpacticoida, Harpacticoida, Canuella_perplexa,,0cd1a8999d93746d073c10c72143691d,0,0,0,0,0,0,0,1353,1102,431,0,0,0,703,95,128,66,382,577,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,858,1237,0,0,41,482,165,158,367,515,329,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,1840,3804,63,0,0,752,339,412,505,928,857,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Gastrotricha, Gastrotricha, Chaetonotida, Chaetonotida, Chaetonotida, Chaetonotus_sp.,,0d473e4c7b7b88babf99c765695ad790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1136,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,871,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,1565,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Platyhelminthes, Rhabditophora, Rhabdocoela, Kalyptorhynchia, Kalyptorhynchia, Alcha_evelinae,,0d8b64db3c34faea9a395c8c47a8deda,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Annelida, Polychaeta, Spionida, Spionida, Spionida, Spiophanes_uschakowi,,0e15d510942d1e9433d0e6d3e4836629,823,23,1386,190,7,12,0,107,8,0,24,704,16,12,0,16,26,0,9,0,0,0,599,0,96,21,26,0,0,0,0,0,0,615,530,49,21,0,0,1069,16,705,241,6,0,6,61,0,0,14,151,42,7,4,5,77,0,0,0,0,0,305,0,148,139,23,0,0,5,0,0,376,476,144,29,14,0,2016,0,1164,306,0,9,146,0,9,124,1662,36,20,0,41,164,5,15,0,0,0,1453,0,368,148,4,0,0,0,0,0,0,4190,752,1060,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Gastrotricha, Gastrotricha, Chaetonotida, Chaetonotida, Chaetonotida, uncultured_eukaryote,,0e16a733480249970fe6fda98e60c20e,0,0,30,0,0,0,0,0,83,0,0,0,0,0,0,0,0,1013,699,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1232,425,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,114,0,0,0,0,0,0,0,0,2158,967,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Nematozoa, Enoplea, Enoplida, Enoplida, Enoplida, Rhabdolaimus_aquaticus,,0e4433ded94b9b82a99eedd8f0eefef0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,33,0,0,0,61,25,0,0,0,0,0,45,133,0,0,0,0,40,0,0,0,0,0,0,11,52,17,0,0,0,164,0,3,0,0,0
Holozoa, Animalia, Nematozoa, Enoplea, Triplonchida, Triplonchida, Triplonchida, Nematoda_environmental,,0f67af7ad88a7d4998e8de1b9dc550c9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Nematozoa, Enoplea, Enoplida, Enoplida, Enoplida, Adoncholaimus_sp.,,0f6ce29f33dca7ad5eff8c6ad4815125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,146,0,0,0,0,111,0,11,0,78,0,0,88,0,0,0,0,0,118,5,20,0,0,0,0,61,0,0,0,0,46,8,0,0
Holozoa, Animalia, Mollusca, Gastropoda, Heterobranchia, Heterobranchia, Heterobranchia, Hinemoa_sp.,,0f911db68dd7e5b9192d60d04f983f4d,0,0,0,0,28,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Arthropoda, Maxillopoda, Copepoda, Copepoda, Copepoda, Bryocamptus_stillae,,0f9d44d631768825eea9067a880ac2d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
Holozoa, Animalia, Arthropoda, Maxillopoda, Harpacticoida, Harpacticoida, Harpacticoida, Stenhelia_sp.,,100e1d622eff85c888a65da02dace665,0,0,0,0,0,96,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,59,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,231,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Platyhelminthes, Rhabditophora, Tricladida, Maricola, Maricola, Pentacoelum_hispaniense,,1040078a58390079d5029f8b4bbbdf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,4,0,0,0,0,0,0,230,0,0,11,0,0,0,0,0,0,0,0,0,178,0,0,19,0,3,0,0,0,0
Holozoa, Animalia, Arthropoda, Ostracoda, Podocopida, Podocopida, Podocopida, uncultured_eukaryote,,10400ced4fc841f359826801c6b5e10b,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0
Holozoa, Animalia, Nematozoa, Enoplea, Dorylaimia, Dorylaimida, Dorylaimida, metagenome,,106dc77e4047b6a8051909fe8d5b633b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0
Holozoa, Animalia, Rotifera, Monogononta, Ploimida, Ploimida, Ploimida, invertebrate_environmental,,10849e9a6828a21a8cf7d7d3478d47ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Annelida, Clitellata, Haplotaxida, Haplotaxida, Haplotaxida, Stylaria_sp.,,10a66547e356a53e5f8fe0c497548415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Cnidaria, Hydrozoa, Anthoathecata, Anthoathecata, Anthoathecata, Stauridiosarsia_gemmifera,,10ab569f9242d017013cf9b70be1c652,0,0,0,0,17,0,21,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Rotifera, Monogononta, Ploimida, Ploimida, Ploimida, Notommata_allantois,,111950c12618d405a70a28fb18efd1e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Nematozoa, Chromadorea, Desmoscolecida, Desmoscolecida, Desmoscolecida, Desmoscolex_sp.,,1127f2f07de2a4a4b59df4bcf99b05be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Holozoa, Animalia, Gastrotricha, Gastrotricha, Chaetonotida, Chaetonotida, Chaetonotida, uncultured_eukaryote,,120d72b4d6569270905296eac8100f59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
Holozoa, Animalia, Gastrotricha, Gastrotricha, Chaetonotida, Chaetonotida, Chaetonotida, Chaetonotus_sp.,,129ece0fbfb1808f714b05581a3920c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
